Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
49613;870.384;3.296.735.751;1.964.513.833;1.678.143.313;0.803061123;51012;2.513.349.031;0.642805317;0.97257508;0.822969149;0.762375034;0.006644903;0.00138466;0.581215693;0.975363228;HOROZ
49640;880.815;3.441.826.433;1.847.891.838;1.862.569.206;0.843650472;50388;2.514.032.836;0.67111009;0.985155196;0.804029962;0.730435681;0.006933575;0.001217489;0.533536285;0.993748254;HOROZ
49667;905.454;3.711.786.906;1.711.045.243;216.930.962;0.887412524;50274;2.514.716.455;0.655211535;0.987926165;0.761281032;0.677494834;0.007473346;0.000971223;0.45899925;0.995711489;HOROZ
49718;891.975;3.722.684.919;1.712.737.153;2.173.529.612;0.88787687;50426;2.516.007.227;0.661900578;0.985959624;0.785268451;0.675858227;0.0074876;0.000963707;0.456784342;0.992834295;HOROZ
49730;883.827;3.656.410.472;1.740.184.193;2.101.162.903;0.879484828;50401;2.516.310.842;0.674725931;0.986686772;0.800007013;0.688191564;0.007352525;0.001017311;0.473607629;0.995126781;HOROZ
49730;879.912;3.658.256.902;1.735.691.939;2.107.664.856;0.880277746;50263;2.516.310.842;0.789365079;0.989395778;0.807141806;0.687844214;0.007356237;0.001015771;0.473129662;0.997198762;HOROZ
49730;879.912;3.658.256.902;1.735.691.939;2.107.664.856;0.880277746;50263;2.516.310.842;0.789365079;0.989395778;0.807141806;0.687844214;0.007356237;0.001015771;0.473129662;0.997198762;HOROZ
49734;880.74;3.570.828.463;1.778.051.275;2.008.282.052;0.867212617;50404;2.516.412.039;0.748645231;0.986707404;0.805689701;0.704713784;0.007179854;0.001092311;0.496621518;0.997356081;HOROZ
49739;874.464;3.624.664.678;1.760.279.911;2.059.141.081;0.874159248;50222;251.653.853;0.745823962;0.990382701;0.817378186;0.694281748;0.007287369;0.001044464;0.482027146;0.992561898;HOROZ
49763;888.391;3.662.054.774;173.330.798;2.112.754.811;0.880892875;50347;2.517.145.595;0.68822781;0.988400501;0.792333682;0.687358805;0.007358991;0.001013286;0.472462127;0.998196633;HOROZ
49783;911.096;3.749.938.875;1.710.159.513;2.192.742.166;0.88995417;50523;2.517.651.371;0.850744228;0.985353205;0.753637757;0.671384642;0.007532569;0.000944079;0.450757338;0.988394622;HOROZ
49803;893.296;3.687.324.594;1.726.008.631;2.136.330.334;0.883679524;50423;2.518.157.045;0.585449288;0.987704024;0.784286229;0.682922531;0.00740382;0.000993394;0.466383184;0.996348542;HOROZ
49815;909.749;3.843.427.183;1.655.471.045;232.165.171;0.902481877;50364;2.518.460.401;0.766868332;0.989099357;0.75635699;0.655264242;0.007715401;0.000877413;0.429371227;0.996850444;HOROZ
49820;892.372;3.702.374.382;1.718.565.643;215.433.981;0.885741245;50333;2.518.586.789;0.630186197;0.98980788;0.786179504;0.680262591;0.007431502;0.000981664;0.462757192;0.996936242;HOROZ
49825;907.244;36.870.454;173.375.271;2.126.627.044;0.882544867;50720;251.871.317;0.747460958;0.982354101;0.760692198;0.683125076;0.007399991;0.000994058;0.46665987;0.992411499;HOROZ
49825;902.296;3.741.226.371;1.711.697.457;2.185.682.029;0.88919774;50472;251.871.317;0.811878768;0.987181011;0.769058023;0.673231962;0.007508733;0.000951492;0.453241274;0.990641308;HOROZ
49839;878.701;3.634.661.926;1.749.727.241;207.727.344;0.876500871;50305;2.519.067.003;0.660294118;0.990736507;0.811142099;0.693067761;0.007292807;0.001037952;0.480342921;0.997803593;HOROZ
49870;882.155;3.347.131.265;1.958.523.382;1.709.007.559;0.810935957;51337;2.519.850.315;0.671252053;0.971424119;0.805303214;0.752838809;0.006711713;0.001329907;0.566766272;0.968607844;HOROZ
49900;882.443;3.693.796.517;173.085.695;2.134.085.383;0.883418515;50428;2.520.608.127;0.785270281;0.989529626;0.805261776;0.682389546;0.007402398;0.000990106;0.465655492;0.993748579;HOROZ
49914;898.429;3.621.192.665;1.776.862.916;2.037.969.634;0.871337348;50702;2.520.961.694;0.602738734;0.984458207;0.777078181;0.696168894;0.007254864;0.001051157;0.48465113;0.987704285;HOROZ
49925;895.969;3.543.854.292;1.800.151.337;1.968.642.424;0.861378144;50708;2.521.239.462;0.61960906;0.98455865;0.781523372;0.711439934;0.007098356;0.001121736;0.506146779;0.996422023;HOROZ
49932;912.073;3.598.514.348;1.784.564.627;2.016.466.254;0.868369897;50696;2.521.416.208;0.846362465;0.984929777;0.754274849;0.70068255;0.00720683;0.001071542;0.490956035;0.989996277;HOROZ
49949;878.258;3.572.009.479;1.787.667.491;1.998.139.753;0.865756483;50449;2.521.845.396;0.618502192;0.990089001;0.813752682;0.706001877;0.007151313;0.001095946;0.49843865;0.995950081;HOROZ
50024;891.268;3.742.680.755;1.707.358.507;2.192.088.387;0.889884457;50626;2.523.738.001;0.714628571;0.988108877;0.791355549;0.674312923;0.00748177;0.000954179;0.454697919;0.996738027;HOROZ
50040;915.891;3.700.077.054;1.743.767.191;2.121.887.069;0.881984391;50860;2.524.141.573;0.595927117;0.98387731;0.749617268;0.682186218;0.007394239;0.000987836;0.465378037;0.987479638;HOROZ
50043;894.418;3.573.190.441;1.799.018.515;1.986.188.809;0.864008741;50848;2.524.217.236;0.622425373;0.984168502;0.786089761;0.706432326;0.00714024;0.00109692;0.499046632;0.991200835;HOROZ
50058;889.781;3.702.690.893;1.732.543.516;2.137.141.641;0.88377363;50675;2.524.595.515;0.591164071;0.987824371;0.794542445;0.681827241;0.007396801;0.0009861;0.464888386;0.993532329;HOROZ
50075;891.018;3.624.188.232;176.771.413;2.050.211.723;0.872980839;50735;2.525.024.162;0.610477166;0.986991229;0.792606933;0.696714409;0.00723752;0.001051935;0.485410968;0.995195257;HOROZ
50079;969.891;3.675.363.943;1.752.764.155;2.096.895.884;0.878960055;51359;252.512.501;0.621929411;0.975077396;0.668990042;0.687040807;0.007339132;0.001008683;0.472025071;0.989787428;HOROZ
50105;892.404;3.718.334.973;1.723.447.001;215.749.888;0.886097096;50705;2.525.780.422;0.590860849;0.988166847;0.790620214;0.679277268;0.007421086;0.00097462;0.461417607;0.99550797;HOROZ
50107;912.961;3.873.094.391;1.652.842.386;234.329.324;0.904369714;50690;2.525.830.831;0.582504069;0.988498718;0.755446675;0.652148018;0.007729647;0.000862431;0.425297037;0.996595673;HOROZ
50108;915.587;3.813.487.274;1.682.419.366;2.266.668.675;0.897420563;50914;2.525.856.035;0.629102323;0.984169384;0.751134478;0.662348096;0.007610536;0.000903525;0.438705;0.994398882;HOROZ
50122;891.902;3.756.114.541;1.711.323.381;2.194.859.595;0.890179487;50540;2.526.208.868;0.824537738;0.991729323;0.791779003;0.672559061;0.007493944;0.000945827;0.45233569;0.99281333;HOROZ
50131;883.262;3.621.542.449;1.774.872.709;2.040.451.933;0.871673239;50698;2.526.435.663;0.615708671;0.988816127;0.807489974;0.697613158;0.007224158;0.001055421;0.486664118;0.99301474;HOROZ
50146;883.56;3.587.618.824;1.799.464.284;1.993.714.939;0.865113459;50997;252.681.361;0.776951442;0.983312744;0.80718683;0.704314961;0.007154347;0.001085969;0.496059564;0.989001362;HOROZ
50151;866.456;348.209.025;1.843.652.204;1.888.691.502;0.848330476;50630;252.693.958;0.836686687;0.990539206;0.839453094;0.725696176;0.006943212;0.001187844;0.52663494;0.994650936;HOROZ
50157;895.924;3.643.883.505;1.764.633.496;2.064.952.022;0.874917082;50878;2.527.090.735;0.674570299;0.985828845;0.785233963;0.693515787;0.007264955;0.001036664;0.480964146;0.993167886;HOROZ
50169;935.271;3.829.921.816;1.733.579.023;2.209.257.129;0.891692924;52625;2.527.393.019;0.761520947;0.953330166;0.720726303;0.65990721;0.007634041;0.000893029;0.435477525;0.962081827;HOROZ
50170;872.199;3.553.250.143;1.801.931.522;1.971.911.862;0.861874248;50757;2.527.418.208;0.769053897;0.988435093;0.828748578;0.711297574;0.00708242;0.001118322;0.505944239;0.997677447;HOROZ
50173;881.682;3.702.981.856;1.732.948.199;2.136.810.471;0.883735231;50545;2.527.493.772;0.810287468;0.992640222;0.811065605;0.682556348;0.007380427;0.000988133;0.465883168;0.995504032;HOROZ
50181;880.94;3.652.980.956;1.754.863.836;2.081.632.137;0.877053739;50724;2.527.695.266;0.743973314;0.989295008;0.812562013;0.691954132;0.00727961;0.001029431;0.478800521;0.996686551;HOROZ
50181;880.94;3.652.980.956;1.754.863.836;2.081.632.137;0.877053739;50724;2.527.695.266;0.743973314;0.989295008;0.812562013;0.691954132;0.00727961;0.001029431;0.478800521;0.996686551;HOROZ
50186;891.424;3.397.589.455;1.895.681.591;1.792.278.551;0.829875249;51060;2.527.821.192;0.722912045;0.982882883;0.793640462;0.744004308;0.006769995;0.001279587;0.553542411;0.99210219;HOROZ
50189;883.41;3.671.287.652;1.743.932.592;2.105.177.499;0.879975362;50787;2.527.896.745;0.642715363;0.988225333;0.808153363;0.688558616;0.007314925;0.001014269;0.474112968;0.998091952;HOROZ
50190;880.335;3.612.338.058;1.782.027.794;2.027.094.117;0.869849603;50882;2.527.921.928;0.771963824;0.986399906;0.813825179;0.699802147;0.007197326;0.001064761;0.489723045;0.992714703;HOROZ
50206;901.06;3.742.108.249;1.727.133.563;2.166.658.288;0.887119271;50896;2.528.324.832;0.718871707;0.986442942;0.777066281;0.675641821;0.007453508;0.000958091;0.456491871;0.989061895;HOROZ
50217;889.242;3.600.106.147;1.820.619.052;1.977.407.708;0.862702013;51848;2.528.601.792;0.707999662;0.968542663;0.798032713;0.702368677;0.007169098;0.001076229;0.493321759;0.975498248;HOROZ
50221;877.944;3.549.210.188;180.884.759;1.962.138.883;0.860383053;50810;2.528.702.497;0.630790293;0.988407794;0.818769375;0.712469074;0.007067183;0.001123286;0.507612182;0.996005599;HOROZ
50232;884.495;3.642.169.784;1.768.839.824;2.059.072.695;0.874150288;50868;2.528.979.415;0.605796018;0.987497051;0.806862571;0.69436066;0.007250696;0.001039681;0.482136726;0.992754568;HOROZ
50247;890.069;3.555.828.891;1.814.463.607;1.959.713.536;0.860009121;51108;2.529.356.982;0.723030434;0.983153322;0.797026297;0.711326967;0.007076699;0.001117603;0.505986055;0.99158772;HOROZ
50253;872.982;3.540.748.474;1.813.556.334;1.952.378.543;0.858868738;50859;2.529.507.993;0.641604106;0.988084705;0.828631196;0.714399233;0.007045845;0.001132079;0.510366264;0.996428142;HOROZ
50274;886.381;3.645.557.625;1.762.599.575;2.068.284.638;0.875348533;50886;253.003.646;0.714626866;0.987973116;0.804104381;0.69400534;0.007251378;0.001037652;0.481643412;0.996175671;HOROZ
50278;882.9;361.958.692;1.786.243.331;2.026.368.332;0.869749372;50965;2.530.137.108;0.757609547;0.986520161;0.810522031;0.699012667;0.007199147;0.001060232;0.488618709;0.990121479;HOROZ
50299;895.206;3.667.064.776;1.763.450.537;2.079.482.639;0.87678157;50964;2.530.665.443;0.667990279;0.986951574;0.788720713;0.690106556;0.007290532;0.001020008;0.476247059;0.99034749;HOROZ
50300;891.244;3.629.934.357;1.776.220.912;2.043.627.756;0.872101003;50981;2.530.690.599;0.687618761;0.986642082;0.795764592;0.697172552;0.007216569;0.001051651;0.486049567;0.993304387;HOROZ
50303;896.852;3.690.958.489;1.746.859.296;2.112.911.153;0.880911693;50789;2.530.766.066;0.596120118;0.990430999;0.785890771;0.685666358;0.007337452;0.001000406;0.470138355;0.993360574;HOROZ
50344;905.848;3.724.275.151;1.732.994.405;2.149.040.493;0.885140456;51023;253.179.722;0.580602007;0.986692276;0.770986766;0.67980939;0.007397654;0.000974591;0.462140807;0.993159308;HOROZ
50362;875.033;3.633.225.223;1.772.206.369;2.050.114.076;0.872967858;50827;2.532.249.789;0.815248887;0.990851319;0.826540177;0.696970222;0.007214219;0.001050089;0.48576749;0.995878769;HOROZ
50362;898.204;360.980.706;1.786.500.411;2.020.602.423;0.868948847;51020;2.532.249.789;0.747299383;0.987103097;0.784445657;0.701491727;0.00716772;0.001070659;0.492090643;0.994319546;HOROZ
50367;878.371;339.082.248;1.920.007.628;1.766.046.359;0.824242785;51272;2.532.375.489;0.662810896;0.98234904;0.820351488;0.746832222;0.00673223;0.001291906;0.557758368;0.985027136;HOROZ
50394;1.025.661;3.733.573.765;1.726.985.858;216.190.176;0.886590219;52528;2.533.054.157;0.643453612;0.959374048;0.601978543;0.678452956;0.007408766;0.000968288;0.460298413;0.99511995;HOROZ
50396;883.245;3.518.973.253;1.833.508.962;1.919.256.097;0.853535185;51170;2.533.104.421;0.707908414;0.98487395;0.811789736;0.719841908;0.006982644;0.001156507;0.518172373;0.994505485;HOROZ
50399;902.429;3.401.558.025;1.933.672.066;1.759.118.355;0.822706354;52174;2.533.179.816;0.755109073;0.965979223;0.777688536;0.744711629;0.006749257;0.001280526;0.55459541;0.975598965;HOROZ
50424;882.28;3.548.973.798;1.825.117.909;1.944.517.546;0.857630509;51218;253.380.802;0.68682576;0.984497638;0.814018526;0.713955122;0.007038263;0.001128051;0.509731916;0.991182654;HOROZ
50426;882.89;3.578.089.918;1.811.211.586;1.975.522.874;0.862418993;51061;2.533.858.269;0.735094318;0.987563894;0.812926326;0.708159473;0.007095724;0.001100781;0.501489839;0.990704647;HOROZ
50483;885.061;3.610.962.884;1.786.399.986;2.021.363.027;0.869054882;51102;2.535.289.962;0.694783925;0.987886971;0.809857505;0.702109117;0.007152829;0.001072201;0.492957212;0.996445483;HOROZ
50485;869.893;3.431.791.432;1.904.651.761;1.801.794.691;0.831848886;51182;2.535.340.183;0.62182069;0.986381931;0.838379311;0.738780381;0.006797646;0.001249107;0.545796452;0.983413149;HOROZ
50501;909.986;3.599.219.079;1.796.326.235;2.003.655.577;0.866551438;51274;2.535.741.908;0.622362713;0.984924133;0.766373396;0.70452558;0.007127025;0.001083116;0.496356293;0.994527054;HOROZ
50513;929.206;3.828.639.226;1.692.097.634;2.262.658.578;0.897035757;51406;2.536.043.161;0.60009504;0.982628487;0.735172097;0.662387603;0.007579513;0.000900057;0.438757337;0.992758052;HOROZ
50523;885.288;3.607.624.173;1.793.451.436;2.011.553.868;0.867677145;51122;2.536.294.177;0.806329599;0.988282931;0.810083599;0.70303725;0.007140558;0.001076032;0.494261374;0.99423338;HOROZ
50541;887.768;3.644.110.206;1.770.794.623;2.057.895.455;0.873995878;51102;2.536.745.944;0.616564193;0.989021956;0.805850948;0.696122181;0.007210206;0.001044406;0.484586091;0.997227513;HOROZ
50542;914.947;3.761.730.738;1.723.577.922;218.251.272;0.888855576;51326;253.677.104;0.657944753;0.984725091;0.758700574;0.674362738;0.007442782;0.000949488;0.454765102;0.99253062;HOROZ
50543;905.492;3.753.220.976;1.729.152.127;2.170.555.682;0.887549941;51187;2.536.796.135;0.821997788;0.987418681;0.774643078;0.675898422;0.007425798;0.00095598;0.456838677;0.991593786;HOROZ
50547;893.526;3.692.940.605;1.761.669.855;2.096.272.803;0.878883132;51305;2.536.896.515;0.804901352;0.985225612;0.79559283;0.686958385;0.007305954;0.001003641;0.471911823;0.98925592;HOROZ
50563;864.552;3.356.293.667;1.978.413.464;169.645.715;0.807794827;52100;2.537.297.994;0.682730219;0.97049904;0.850081291;0.755982118;0.006637845;0.001337374;0.571508962;0.969540466;HOROZ
50571;960.277;3.909.626.181;166.333.579;2.350.473.191;0.904983696;51734;253.749.871;0.573367347;0.97751962;0.689157285;0.649038704;0.007730965;0.000846244;0.421251239;0.990139744;HOROZ
50573;883.651;3.663.602.801;1.777.668.948;2.060.902.737;0.874389742;51154;2.537.548.886;0.802644109;0.988642139;0.813892477;0.692637555;0.007244187;0.001028475;0.479746783;0.988711457;HOROZ
50580;871.252;3.485.164.796;1.866.664.568;1.867.054.668;0.844469936;51298;2.537.724.496;0.793486446;0.986003353;0.837338602;0.728150502;0.006890401;0.001194838;0.530203154;0.989918273;HOROZ
50583;1054.35;3.502.291.098;1.851.516.121;1.891.580.127;0.848834578;52449;2.537.799.754;0.771670481;0.964422582;0.57180091;0.724611314;0.00692385;0.001177465;0.525061556;0.993196005;HOROZ
50590;920.82;3.722.516.309;1.738.599.815;2.141.100.141;0.88423111;51320;2.537.975.346;0.630404984;0.985775526;0.749764816;0.681790256;0.007358206;0.000980742;0.464837953;0.995264606;HOROZ
50590;883.694;3.507.994.657;1.842.973.553;1.903.442.755;0.850877684;51232;2.537.975.346;0.720932552;0.98746877;0.814086834;0.723483242;0.006934166;0.001171893;0.523428001;0.996315236;HOROZ
50634;900.818;3.679.263.941;1.763.934.148;2.085.828.399;0.877582406;51393;2.539.078.792;0.628174431;0.985231452;0.784111801;0.690105095;0.00726639;0.001016622;0.476245042;0.993365434;HOROZ
50634;892.392;3.662.751.157;1.770.268.292;2.069.037.317;0.875445659;51401;2.539.078.792;0.718895972;0.985078111;0.798988934;0.693216296;0.007233778;0.001030434;0.480548834;0.99427347;HOROZ
50641;888.595;359.820.388;1.797.825.674;2.001.419.788;0.86623009;51236;2.539.254.296;0.623365913;0.988387072;0.805943147;0.705700505;0.007105318;0.001087039;0.498013203;0.996733479;HOROZ
50643;908.066;3.850.921.329;1.681.999.762;2.289.489.818;0.899569072;51253;2.539.304.438;0.703814884;0.988098258;0.771781668;0.659401795;0.007604055;0.0008868;0.434810728;0.995494733;HOROZ
50647;899.083;3.700.809.654;1.759.365.242;2.103.491.399;0.879769717;51431;2.539.404.718;0.731343499;0.984756275;0.787343085;0.686175447;0.007307066;0.000999225;0.470836744;0.990401041;HOROZ
50654;879.938;3.572.338.985;1.814.077.434;1.969.231.809;0.861467781;51251;25.395.802;0.634857372;0.988351447;0.822090186;0.710901236;0.007052432;0.001111107;0.505380567;0.995211488;HOROZ
50665;882.366;3.513.239.063;1.849.755.796;1.899.298.854;0.850168884;51397;2.539.855.932;0.635903808;0.985757924;0.817749676;0.722938544;0.006934253;0.001168382;0.522640138;0.992649815;HOROZ
50698;854.937;3.289.275.314;1.971.141.753;1.668.715.763;0.800552047;51211;2.540.682.948;0.801714186;0.989982621;0.871630594;0.772414196;0.006487978;0.001424591;0.596623691;0.995595357;HOROZ
50701;917.335;3.733.353.063;1.745.116.722;2.139.314.245;0.884025059;51402;2.540.758.118;0.578019723;0.986362398;0.757130012;0.680556614;0.00736347;0.00097436;0.463157305;0.990839019;HOROZ
50702;892.127;3.636.502.616;1.785.447.762;2.036.745.456;0.871171199;51307;2.540.783.174;0.615577005;0.988208237;0.80053733;0.69868867;0.007172306;0.001054322;0.488165857;0.994269591;HOROZ
50702;910.362;3.795.664.218;1.715.962.551;2.211.973.809;0.891974902;51298;2.540.783.174;0.723487443;0.988381613;0.768788206;0.669390923;0.007486222;0.000927175;0.448084208;0.991150532;HOROZ
50709;895.149;3.612.876.602;1.794.335.155;2.013.490.396;0.867950909;51399;2.540.958.561;0.668419804;0.986575614;0.795251045;0.703306213;0.007124725;0.00107529;0.494639629;0.995952143;HOROZ
50709;894.442;3.665.037.302;1.775.857.532;2.063.812.685;0.874769052;51402;2.540.958.561;0.626222584;0.986518034;0.796508734;0.69329678;0.007227587;0.00103003;0.480660425;0.991993083;HOROZ
50714;896.493;3.736.079.891;1.739.128.473;214.824.836;0.885050233;51216;2.541.083.829;0.725024304;0.990198376;0.79294657;0.68014708;0.00736696;0.000972477;0.462600051;0.9937798;HOROZ
50759;901.471;3.758.414.823;1.728.330.145;2.174.593.109;0.887993428;51308;2.542.210.968;0.810743036;0.989299914;0.784909167;0.676405104;0.00740443;0.00095609;0.457523864;0.994928242;HOROZ
50761;901.822;3.801.711.848;1.703.955.307;2.231.110.072;0.893929608;51229;2.542.261.051;0.696940989;0.990864549;0.784329196;0.668714819;0.007489435;0.000923831;0.44717951;0.997706708;HOROZ
50764;885.299;3.659.343.485;1.774.422.464;2.062.272.969;0.874568571;51219;2.542.336.175;0.603966639;0.991116578;0.813927556;0.694751992;0.00720854;0.001035968;0.48268033;0.995418598;HOROZ
50769;881.294;3.523.135.317;1.845.966.435;1.908.558.709;0.851745585;51334;2.542.461.375;0.749844918;0.988993649;0.821422976;0.721647381;0.006939541;0.001160942;0.520774943;0.993929553;HOROZ
50771;903.481;3.750.473.913;1.727.873.569;2.170.571.957;0.887551734;51292;2.542.511.454;0.786026133;0.989842471;0.781605369;0.677917381;0.00738704;0.000962404;0.459571976;0.997534043;HOROZ
50771;903.481;3.750.473.913;1.727.873.569;2.170.571.957;0.887551734;51292;2.542.511.454;0.786026133;0.989842471;0.781605369;0.677917381;0.00738704;0.000962404;0.459571976;0.997534043;HOROZ
50781;907.117;3.669.849.782;178.103.315;2.060.517.393;0.874339379;51606;2.542.761.832;0.630483096;0.984013487;0.775504819;0.692878996;0.007226817;0.00102744;0.480081303;0.989215874;HOROZ
50789;877.97;3.613.987.264;1.798.400.993;2.009.555.866;0.867393771;51342;2.542.962.116;0.718525854;0.989229091;0.827980623;0.70364446;0.007115689;0.001075994;0.495115526;0.994962309;HOROZ
50797;974.217;3.753.968.403;1.734.610.732;2.164.156.104;0.886841436;51745;2.543.162.385;0.586177849;0.981679389;0.672568496;0.67745972;0.007390138;0.00096021;0.458951673;0.993243064;HOROZ
50797;889.827;3.676.218.951;1.769.150.756;2.077.956.861;0.876587811;51321;2.543.162.385;0.801720328;0.989789755;0.806188817;0.691787518;0.007237079;0.001022431;0.478569971;0.994447754;HOROZ
50824;899.867;3.668.201.927;1.784.143.389;2.056.001.749;0.87374688;51974;2.543.838.175;0.73872093;0.977873552;0.78871855;0.693483681;0.00721746;0.001029696;0.480919616;0.988771571;HOROZ
50832;887.371;3.661.885.655;1.780.181.334;2.057.029.576;0.87388212;51485;2.544.038.375;0.804431081;0.987316694;0.811216169;0.694734521;0.007203898;0.001035197;0.482656054;0.992837779;HOROZ
50833;898.973;3.623.539.235;1.797.246.126;2.016.161.939;0.868327145;51604;2.544.063.399;0.809004679;0.985059298;0.790427986;0.702093515;0.007128321;0.001068432;0.492935304;0.993837399;HOROZ
50836;923.618;3.585.151.472;1.813.888.992;1.976.499.934;0.862565817;51671;2.544.138.469;0.804761829;0.983840065;0.748852801;0.709632072;0.007052387;0.001103186;0.503577678;0.995321247;HOROZ
50855;893.015;3.642.368.915;1.793.222.023;2.031.186.807;0.870412578;51595;2.544.613.862;0.720826069;0.985657525;0.801356963;0.698615083;0.007162263;0.001052402;0.488063034;0.991347196;HOROZ
50861;902.832;3.780.390.217;1.720.658.543;2.197.060.092;0.890412894;51490;2.544.763.967;0.590445786;0.987784036;0.784117003;0.67314849;0.007432788;0.000941402;0.45312889;0.9955514;HOROZ
50887;933.584;3.727.356.361;1.767.878.002;2.108.378.721;0.880364312;52212;2.545.414.322;0.578840204;0.974622692;0.733685459;0.682900715;0.007324771;0.000982662;0.466353386;0.983249555;HOROZ
50901;914.398;3.751.159.724;1.737.367.032;2.159.106.081;0.886277484;51573;2.545.764.444;0.602949538;0.986969926;0.765007413;0.678660636;0.007369521;0.000964339;0.460580259;0.994441638;HOROZ
50908;876.799;3.543.159.469;1.838.984.841;1.926.693.135;0.85475966;51591;2.545.939.488;0.681992337;0.986761257;0.832138868;0.718550635;0.006959927;0.001144495;0.516315016;0.994780596;HOROZ
50937;891.946;3.696.152.964;1.764.176.259;2.095.115.465;0.878740051;51596;2.546.664.538;0.608726308;0.987227692;0.804574201;0.689004098;0.007256322;0.00100875;0.474726647;0.994607139;HOROZ
50954;895.158;3.589.366.715;1.843.979.667;1.946.532.697;0.857949528;52105;2.547.089.472;0.681075734;0.977909989;0.799077224;0.709620853;0.007044328;0.001101856;0.503561756;0.980199423;HOROZ
50973;901.106;3.473.629.702;1.895.035.976;1.833.015.175;0.838078784;51881;2.547.564.313;0.7746892;0.98249841;0.788857022;0.733401235;0.006814646;0.001216157;0.537877372;0.985937384;HOROZ
50975;894.842;3.694.690.259;1.777.113.495;2.079.040.123;0.876725423;51620;2.547.614.292;0.602313546;0.987504843;0.799971249;0.689533929;0.007248044;0.001010702;0.47545704;0.988494262;HOROZ
50979;888.698;3.602.478.844;1.811.284.768;1.988.908.044;0.864409493;51682;2.547.714.245;0.681993311;0.986397585;0.811134307;0.707211438;0.007066594;0.001090403;0.500148019;0.994748417;HOROZ
50994;889.65;3.504.872.119;1.861.809.804;1.882.508.145;0.84724257;51788;2.548.089.036;0.66262117;0.984668263;0.80963743;0.727013411;0.006873107;0.001184411;0.5285485;0.994996857;HOROZ
51005;878.96;3.511.326.395;1.867.294.595;1.880.435.151;0.846875125;51834;2.548.363.847;0.793728603;0.984006637;0.829629895;0.72575533;0.006884279;0.001178146;0.526720799;0.990464306;HOROZ
51008;896.113;3.700.013.414;1.782.814.518;2.075.377.655;0.876259208;52037;2.548.438.791;0.789389789;0.980225609;0.798219998;0.688764744;0.00725379;0.001006998;0.474396872;0.984552668;HOROZ
51010;883.527;3.620.413.528;1.807.394.942;2.003.111.464;0.866473343;51651;2.548.488.752;0.796110747;0.987589785;0.821155746;0.703922006;0.007097458;0.001074931;0.49550619;0.99255413;HOROZ
51025;900.15;374.270.698;1.751.092.368;2.137.355.543;0.883798421;51785;2.548.863.428;0.748946851;0.985323936;0.791339977;0.681021368;0.007335046;0.000973253;0.463790104;0.99128435;HOROZ
51028;893.291;3.621.019.825;1.797.322.541;2.014.674.462;0.868117867;51763;2.548.938.357;0.627558048;0.985800668;0.803586244;0.703928308;0.007096143;0.001074771;0.495515062;0.998301542;HOROZ
51032;899.916;3.626.824.556;1.803.956.178;2.010.483.736;0.867525486;51665;2.549.038.259;0.774902818;0.987747992;0.791860184;0.702829216;0.007106961;0.001069702;0.493968907;0.993116453;HOROZ
51032;891.23;362.996.293;1.793.645.007;2.023.791.171;0.869392502;51685;2.549.038.259;0.682830229;0.987365773;0.807370467;0.702221568;0.007113111;0.00106693;0.49311513;0.997962046;HOROZ
51043;901.195;3.738.465.696;1.748.966.602;2.137.528.351;0.883818444;51637;2.549.312.968;0.63846048;0.988496621;0.789784323;0.681914233;0.00732415;0.000976913;0.465007021;0.993965691;HOROZ
51045;914.812;3.770.417.455;1.768.853.691;213.155.982;0.883123802;52947;2.549.362.912;0.680418555;0.964077285;0.766477422;0.676148714;0.007386458;0.000952324;0.457177083;0.974500301;HOROZ
51054;899.018;3.527.020.002;1.863.083.671;1.893.108.752;0.849100289;51971;2.549.587.647;0.678224135;0.982355544;0.793784956;0.722873033;0.006908411;0.001163606;0.522545422;0.989235312;HOROZ
51088;926.529;3.768.679.851;1.735.416.044;2.171.629.025;0.887668105;51759;255.043.647;0.588022698;0.987036071;0.747843513;0.676745325;0.00737684;0.000954446;0.457984235;0.994571857;HOROZ
51105;905.379;3.646.076.763;1.794.891.889;2.031.362.883;0.870436713;51797;2.550.860.775;0.643388601;0.986640153;0.783452053;0.699617957;0.007134481;0.001054353;0.489465285;0.994281613;HOROZ
51106;887.937;3.694.886.268;1.765.441.169;2.092.896.854;0.878465037;51520;2.550.885.732;0.689801317;0.991964286;0.814549438;0.690382747;0.007229848;0.001013138;0.476628338;0.997533948;HOROZ
51110;890.593;3.546.064.911;1.847.449.565;1.919.438.007;0.853565326;51765;2.550.985.557;0.638555722;0.987346663;0.809761623;0.719384902;0.006938104;0.001146214;0.517514637;0.993337263;HOROZ
51115;894.887;3.624.449.754;1.809.520.376;2.002.989.192;0.866455784;51725;2.551.110.333;0.630240185;0.988206863;0.802087653;0.703861415;0.007090775;0.00107355;0.495420892;0.992322691;HOROZ
51119;898.581;3.698.619.266;1.771.110.207;2.088.305.545;0.877892846;51708;255.121.015;0.64423804;0.988609113;0.795568814;0.68977366;0.007235312;0.001010331;0.475787703;0.993590098;HOROZ
